N,종목명,현재가,전일비,등락률,액면가,시가,고가,저가
883.0,조흥,171000.0,1600.0,-0.93%,5000.0,171000.0,171800.0,171000.0
884.0,신한 레버리지 코스닥 150 선물 ETN,41000.0,1080.0,-2.57%,0.0,41520.0,41520.0,41000.0
885.0,화성산업,10050.0,40.0,-0.40%,5000.0,10090.0,10150.0,9990.0
886.0,팜젠사이언스,5610.0,100.0,-1.75%,500.0,5720.0,5730.0,5590.0
887.0,KTis,2930.0,15.0,-0.51%,500.0,2955.0,2955.0,2915.0
888.0,신한 KOFR금리 ETN,101515.0,10.0,+0.01%,0.0,101515.0,101515.0,101515.0
889.0,TIGER 미국30년국채프리미엄액티브(H),9880.0,30.0,-0.30%,0.0,9865.0,9885.0,9850.0
890.0,신한 미국달러 SOFR금리 플러스 ETN,10115.0,35.0,+0.35%,0.0,10115.0,10115.0,10115.0
891.0,동남합성,28750.0,0.0,0.00%,500.0,28850.0,29000.0,28600.0
892.0,KBSTAR 게임테마,9100.0,75.0,-0.82%,0.0,9170.0,9190.0,9080.0
893.0,현대코퍼레이션홀딩스,10840.0,110.0,-1.00%,5000.0,10950.0,10950.0,10840.0
894.0,메리츠 3X 레버리지 국채30년 ETN,49290.0,360.0,-0.73%,0.0,49275.0,49440.0,48740.0
895.0,TIGER 소프트웨어,8530.0,80.0,-0.93%,0.0,8690.0,8690.0,8520.0
896.0,영풍제지,2115.0,20.0,-0.94%,500.0,2160.0,2160.0,2065.0
897.0,동방,2040.0,5.0,+0.25%,1000.0,2035.0,2085.0,2020.0
898.0,국제약품,4620.0,30.0,+0.65%,1000.0,4575.0,4680.0,4530.0
899.0,KODEX 미국달러선물인버스2X,6300.0,55.0,-0.87%,0.0,6325.0,6330.0,6290.0
900.0,KODEX Fn성장,14990.0,155.0,-1.02%,0.0,14990.0,15000.0,14900.0
901.0,CJ씨푸드,2710.0,15.0,+0.56%,500.0,2695.0,2725.0,2690.0
902.0,한진중공업홀딩스,3265.0,0.0,0.00%,5000.0,3275.0,3285.0,3240.0
903.0,웅진,1203.0,13.0,-1.07%,500.0,1216.0,1220.0,1197.0
904.0,ACE 엔비디아채권혼합블룸버그,18130.0,165.0,-0.90%,0.0,18200.0,18210.0,18080.0
905.0,인팩,9600.0,10.0,+0.10%,500.0,9440.0,9620.0,9300.0
906.0,화승코퍼레이션,1917.0,32.0,-1.64%,500.0,1949.0,1981.0,1907.0
907.0,메리츠 블룸버그 -2X 천연가스 선물 ETN(H),95805.0,1555.0,+1.65%,0.0,95805.0,95805.0,95805.0
908.0,KBSTAR Fn5G테크,10775.0,125.0,-1.15%,0.0,10825.0,10845.0,10710.0
909.0,한국화장품,5920.0,80.0,-1.33%,500.0,6080.0,6080.0,5890.0
910.0,다이나믹디자인,5480.0,280.0,+5.38%,500.0,5210.0,5880.0,5140.0
911.0,코스맥스비티아이,9860.0,10.0,+0.10%,500.0,9940.0,9940.0,9820.0
912.0,TIGER 미국다우존스30,25700.0,130.0,+0.51%,0.0,25725.0,25725.0,25585.0
913.0,TIGER 차이나CSI300레버리지(합성),14790.0,110.0,+0.75%,0.0,14680.0,14830.0,14640.0
914.0,태평양물산,1843.0,8.0,+0.44%,500.0,1832.0,1859.0,1807.0
915.0,태양금속,2560.0,65.0,-2.48%,500.0,2625.0,2640.0,2500.0
916.0,인바이오젠,9340.0,0.0,0.00%,500.0,0.0,0.0,0.0
917.0,하나 블룸버그 -2X 천연가스 선물 ETN(H),93690.0,0.0,0.00%,0.0,93690.0,93690.0,93690.0
918.0,휴니드,6620.0,130.0,-1.93%,5000.0,6730.0,6780.0,6540.0
919.0,기신정기,3185.0,0.0,0.00%,500.0,3195.0,3200.0,3155.0
920.0,깨끗한나라,2490.0,60.0,-2.35%,1000.0,2495.0,2550.0,2470.0
921.0,콤텍시스템,756.0,5.0,-0.66%,500.0,763.0,769.0,746.0
922.0,KBSTAR 국고채3년선물인버스,108500.0,190.0,+0.18%,0.0,108450.0,108500.0,108450.0
923.0,대구백화점,8400.0,170.0,-1.98%,5000.0,8570.0,8600.0,8320.0
924.0,한투 나스닥 100 ETN,18160.0,210.0,+1.17%,0.0,18160.0,18160.0,18140.0
925.0,대신 S&P 인버스 2X 천연가스 선물 ETN,90060.0,2860.0,+3.28%,0.0,88930.0,90060.0,88930.0
926.0,태영건설,2310.0,0.0,0.00%,500.0,0.0,0.0,0.0
927.0,에이플러스에셋,3955.0,30.0,-0.75%,500.0,3970.0,3990.0,3940.0
928.0,무림페이퍼,2145.0,15.0,+0.70%,2500.0,2130.0,2180.0,2130.0
929.0,방림,2105.0,10.0,-0.47%,500.0,2145.0,2145.0,2050.0
930.0,미래에셋 -0.5X S&P500 VIX S/T선물 ETN(H),35430.0,230.0,+0.65%,0.0,35395.0,35455.0,35215.0
931.0,크라운해태홀딩스,5910.0,40.0,-0.67%,500.0,5950.0,5980.0,5900.0
932.0,한투 S&P500 선물 ETN,17515.0,85.0,+0.49%,0.0,17535.0,17535.0,17515.0
933.0,SG세계물산,432.0,1.0,-0.23%,500.0,433.0,439.0,428.0
934.0,대현,1963.0,2.0,+0.10%,500.0,1961.0,1966.0,1953.0
935.0,KIB플러그에너지,366.0,10.0,-2.66%,500.0,376.0,376.0,364.0
936.0,TIGER 200선물인버스2X,2355.0,65.0,+2.84%,0.0,2305.0,2370.0,2305.0
937.0,ACE 미국WideMoat가치주,24000.0,115.0,+0.48%,0.0,23975.0,24000.0,23880.0
938.0,TIGER 200 중공업,3860.0,55.0,-1.40%,0.0,3970.0,3970.0,3830.0
939.0,TIGER 미국투자등급회사채액티브(H),49720.0,105.0,-0.21%,0.0,49715.0,49780.0,49660.0
940.0,동방아그로,6300.0,10.0,-0.16%,500.0,6310.0,6310.0,6280.0
941.0,TIGER 글로벌AI액티브,13020.0,65.0,-0.50%,0.0,13085.0,13085.0,12995.0
942.0,남양유업우,426500.0,6000.0,+1.43%,5000.0,418000.0,427000.0,418000.0
943.0,미래에셋 인버스 2X 코스닥150 선물 ETN,5675.0,50.0,+0.89%,0.0,5685.0,5785.0,5650.0
944.0,SOL 미국30년국채커버드콜(합성),10005.0,15.0,+0.15%,0.0,9990.0,10010.0,9965.0
945.0,KODEX 차이나CSI300,10695.0,55.0,+0.52%,0.0,10645.0,10720.0,10640.0
946.0,스타리츠,10820.0,780.0,-6.72%,5000.0,11700.0,11700.0,10740.0
947.0,진양산업,6510.0,10.0,+0.15%,500.0,6580.0,6590.0,6450.0
948.0,제일연마,8450.0,150.0,-1.74%,500.0,8600.0,8600.0,8430.0
949.0,신영와코루,9370.0,40.0,-0.43%,500.0,9410.0,9650.0,9350.0
950.0,씨티알모빌리티,9750.0,50.0,-0.51%,500.0,9850.0,9950.0,9700.0
951.0,ACE 25-06 회사채(AA-이상)액티브,10405.0,0.0,0.00%,0.0,10405.0,10405.0,10400.0
952.0,신세계건설,10760.0,70.0,-0.65%,5000.0,10830.0,11260.0,10700.0
953.0,ARIRANG K방산Fn,14240.0,15.0,+0.11%,0.0,14320.0,14435.0,14145.0
954.0,동원금속,1774.0,6.0,-0.34%,500.0,1783.0,1794.0,1761.0
955.0,일신석재,1064.0,16.0,-1.48%,500.0,1080.0,1081.0,1061.0
956.0,세원정공,8230.0,10.0,+0.12%,500.0,8220.0,8410.0,8170.0
957.0,유유제약,4830.0,50.0,-1.02%,1000.0,4880.0,4990.0,4815.0
958.0,상상인증권,757.0,0.0,0.00%,1000.0,770.0,770.0,750.0
959.0,삼호개발,3275.0,30.0,-0.91%,500.0,3325.0,3325.0,3275.0
960.0,미래에셋 레버리지 코스닥150 선물 ETN,40920.0,725.0,-1.74%,0.0,41430.0,41430.0,40920.0
961.0,지엠비코리아,4290.0,45.0,-1.04%,500.0,4350.0,4520.0,4290.0
962.0,동양철관,687.0,13.0,-1.86%,500.0,701.0,701.0,684.0
963.0,SK우,144200.0,1000.0,-0.69%,200.0,145200.0,146500.0,143900.0
964.0,유니온,5220.0,30.0,-0.57%,500.0,5260.0,5310.0,5190.0
965.0,KODEX 헬스케어,15650.0,30.0,+0.19%,0.0,15590.0,15655.0,15480.0
966.0,마스턴프리미어리츠,3060.0,45.0,-1.45%,1000.0,3090.0,3105.0,3050.0
967.0,대양금속,2105.0,20.0,+0.96%,500.0,2080.0,2180.0,2040.0
968.0,TIGER 200선물레버리지,13995.0,410.0,-2.85%,0.0,14235.0,14235.0,13910.0
969.0,TIGER 중국소비테마,5805.0,10.0,+0.17%,0.0,5800.0,5835.0,5765.0
970.0,사조오양,8610.0,40.0,-0.46%,5000.0,8650.0,8650.0,8550.0
971.0,웰바이오텍,892.0,19.0,-2.09%,500.0,906.0,907.0,890.0
972.0,성안,1179.0,73.0,-5.83%,500.0,1254.0,1267.0,1146.0
973.0,두산퓨얼셀1우,6030.0,100.0,-1.63%,100.0,6170.0,6180.0,6020.0
974.0,대신 인버스 천연가스 선물 ETN(H),10025.0,100.0,+1.01%,0.0,10460.0,10460.0,9985.0
975.0,미래에셋맵스리츠,3200.0,5.0,-0.16%,1000.0,3205.0,3215.0,3185.0
976.0,KBSTAR 미국단기투자등급회사채액티브,10725.0,50.0,+0.47%,0.0,10685.0,10730.0,10685.0
977.0,플레이그램,630.0,50.0,+8.62%,100.0,575.0,640.0,575.0
978.0,NH프라임리츠,4270.0,5.0,+0.12%,500.0,4305.0,4305.0,4255.0
979.0,상신브레이크,3685.0,10.0,-0.27%,500.0,3690.0,3720.0,3665.0
980.0,써니전자,2150.0,25.0,-1.15%,500.0,2155.0,2180.0,2150.0
981.0,TIMEFOLIO K바이오액티브,9925.0,0.0,0.00%,0.0,9920.0,10020.0,9810.0
982.0,히어로즈 종합채권(AA-이상)액티브,103800.0,0.0,0.00%,0.0,103800.0,103800.0,103800.0
983.0,한신공영,6770.0,30.0,-0.44%,5000.0,6860.0,6860.0,6690.0
984.0,화천기공,35550.0,3500.0,-8.96%,5000.0,39250.0,39950.0,35150.0
985.0,TIGER 미디어컨텐츠,5540.0,80.0,-1.42%,0.0,5600.0,5610.0,5530.0
986.0,화승알앤에이,4110.0,120.0,-2.84%,500.0,4220.0,4220.0,4110.0
987.0,신한 레버리지 은 선물 ETN(H),7795.0,60.0,+0.78%,0.0,7775.0,7820.0,7755.0
988.0,KODEX 테슬라인컴프리미엄채권혼합액티브,9540.0,75.0,+0.79%,0.0,9485.0,9560.0,9485.0
989.0,KODEX 미국종합채권ESG액티브(H),99055.0,40.0,-0.04%,0.0,98975.0,99060.0,98910.0
990.0,신한 WTI원유 선물 ETN(H),7720.0,100.0,+1.31%,0.0,7740.0,7745.0,7720.0
991.0,고려산업,3090.0,5.0,-0.16%,1000.0,3085.0,3145.0,3075.0
992.0,비상교육,5880.0,210.0,+3.70%,500.0,5670.0,5990.0,5570.0
993.0,CS홀딩스,66000.0,0.0,0.00%,5000.0,66000.0,66200.0,65700.0
994.0,마이티 26-09 특수채(AAA)액티브,103585.0,25.0,-0.02%,0.0,103585.0,103585.0,103585.0
995.0,유한양행우,64000.0,400.0,+0.63%,1000.0,63600.0,64800.0,63100.0
996.0,HL D&I,1993.0,12.0,-0.60%,5000.0,2005.0,2005.0,1991.0
997.0,KB 인버스 천연가스 선물 ETN,16760.0,295.0,+1.79%,0.0,16815.0,16815.0,16705.0
998.0,SOL 국고채10년,103885.0,220.0,-0.21%,0.0,104105.0,104105.0,103715.0
999.0,삼화전자,4445.0,0.0,0.00%,1000.0,4460.0,4590.0,4410.0
1000.0,새론오토모티브,3910.0,40.0,-1.01%,500.0,3950.0,3950.0,3870.0
1001.0,KODEX 은선물(H),4680.0,20.0,+0.43%,0.0,4680.0,4700.0,4675.0
1002.0,대원화성,1808.0,4.0,-0.22%,500.0,1801.0,1848.0,1797.0
1003.0,조광페인트,5800.0,110.0,+1.93%,500.0,5760.0,6050.0,5590.0
1004.0,다스코,3790.0,25.0,-0.66%,500.0,3795.0,3855.0,3785.0
1005.0,보락,1225.0,5.0,-0.41%,200.0,1216.0,1235.0,1216.0
1006.0,SOL 미국S&P500,14355.0,95.0,+0.67%,0.0,14300.0,14355.0,14295.0
1007.0,마니커,1145.0,3.0,-0.26%,500.0,1158.0,1158.0,1133.0
1008.0,명문제약,2135.0,10.0,+0.47%,500.0,2105.0,2135.0,2105.0
1009.0,에스메디,506.0,4.0,-0.78%,500.0,513.0,515.0,501.0
1010.0,남성,1993.0,39.0,+2.00%,500.0,1966.0,1998.0,1934.0
1011.0,TIGER 현대차그룹+펀더멘털,28630.0,680.0,-2.32%,0.0,29165.0,29240.0,28610.0
1012.0,혜인,5670.0,70.0,-1.22%,500.0,5730.0,5740.0,5650.0
1013.0,엔케이,900.0,15.0,-1.64%,500.0,914.0,914.0,896.0
1014.0,KC코트렐,1408.0,10.0,+0.72%,500.0,1401.0,1438.0,1373.0
1015.0,KODEX 차이나H레버리지(H),1388.0,36.0,-2.53%,0.0,1415.0,1415.0,1374.0
1016.0,유성기업,2760.0,15.0,-0.54%,500.0,2790.0,2790.0,2750.0
1017.0,QV 레버리지 S&P500 ETN,35725.0,455.0,+1.29%,0.0,35810.0,35810.0,35725.0
1018.0,대호에이엘,1055.0,4.0,-0.38%,500.0,1038.0,1058.0,1031.0
1019.0,한일철강,2655.0,30.0,+1.14%,500.0,2650.0,2750.0,2620.0
1020.0,TIGER 글로벌AI&로보틱스 INDXX,12180.0,70.0,+0.58%,0.0,12120.0,12205.0,12110.0
1021.0,쌍방울,269.0,0.0,0.00%,500.0,0.0,0.0,0.0
1022.0,ARIRANG 신흥국MSCI(합성 H),9240.0,25.0,-0.27%,0.0,9325.0,9430.0,9205.0
1023.0,보해양조,502.0,0.0,0.00%,500.0,502.0,503.0,498.0
1024.0,호전실업,7150.0,0.0,0.00%,500.0,7150.0,7190.0,7090.0
1025.0,까뮤이앤씨,1540.0,36.0,-2.28%,500.0,1560.0,1576.0,1540.0
1026.0,GS우,38750.0,150.0,-0.39%,5000.0,38900.0,39050.0,38550.0
1027.0,SH에너지화학,621.0,3.0,-0.48%,500.0,627.0,629.0,618.0
1028.0,인터지스,2315.0,5.0,+0.22%,500.0,2310.0,2330.0,2310.0
1029.0,천일고속,48150.0,100.0,-0.21%,5000.0,48250.0,48600.0,48000.0
1030.0,대동전자,6550.0,0.0,0.00%,500.0,6550.0,6570.0,6530.0
1031.0,KODEX 200미국채혼합,12610.0,45.0,-0.36%,0.0,12580.0,12615.0,12550.0
1032.0,갤럭시아에스엠,2490.0,95.0,-3.68%,500.0,2575.0,2580.0,2465.0
1033.0,한솔로지스틱스,2465.0,10.0,-0.40%,500.0,2465.0,2480.0,2450.0
1034.0,영보화학,3405.0,15.0,-0.44%,500.0,3400.0,3420.0,3385.0
1035.0,DSR,4245.0,30.0,-0.70%,500.0,4270.0,4270.0,4205.0
1036.0,TIGER 화장품,2250.0,10.0,+0.45%,0.0,2250.0,2270.0,2225.0
1037.0,조비,13040.0,50.0,-0.38%,5000.0,13130.0,13230.0,12970.0
1038.0,오리엔트바이오,567.0,2.0,+0.35%,500.0,564.0,575.0,560.0
1039.0,KODEX WTI원유선물(H),15615.0,200.0,+1.30%,0.0,15635.0,15650.0,15605.0
1040.0,일성건설,1242.0,30.0,-2.36%,500.0,1272.0,1295.0,1242.0
1041.0,삼성공조,8220.0,160.0,-1.91%,500.0,8350.0,8380.0,8210.0
1042.0,삼화왕관,31000.0,600.0,-1.90%,5000.0,31850.0,31850.0,31000.0
1043.0,서울식품,178.0,2.0,-1.11%,100.0,180.0,180.0,178.0
1044.0,KBSTAR 중국본토대형주CSI100,15815.0,100.0,+0.64%,0.0,15720.0,15855.0,15715.0
1045.0,평화산업,1194.0,9.0,-0.75%,500.0,1203.0,1209.0,1194.0
1046.0,부국증권우,21850.0,100.0,-0.46%,5000.0,22000.0,22000.0,21850.0
1047.0,서원,1379.0,52.0,+3.92%,500.0,1330.0,1381.0,1330.0
1048.0,두산2우B,73300.0,9300.0,-11.26%,5000.0,82400.0,82400.0,72600.0
1049.0,KB Wise 분할매매 ETN,10850.0,0.0,0.00%,0.0,10850.0,10850.0,10850.0
1050.0,ACE G2전기차&자율주행액티브,8220.0,95.0,+1.17%,0.0,8260.0,8305.0,8190.0
1051.0,진양폴리,6490.0,200.0,-2.99%,500.0,6730.0,6750.0,6280.0
1052.0,TIGER 국채3년,106235.0,70.0,-0.07%,0.0,106215.0,106245.0,106150.0
1053.0,케이비아이동국실업,579.0,8.0,-1.36%,500.0,584.0,591.0,579.0
1054.0,UNICORN 생성형AI강소기업액티브,9670.0,185.0,-1.88%,0.0,9890.0,9890.0,9645.0
1055.0,이건산업,5860.0,30.0,-0.51%,5000.0,5900.0,5900.0,5840.0
1056.0,티에이치엔,3555.0,25.0,-0.70%,500.0,3560.0,3595.0,3535.0
1057.0,부국철강,3195.0,55.0,-1.69%,500.0,3235.0,3245.0,3170.0
1058.0,한솔홈데코,790.0,5.0,-0.63%,1000.0,795.0,799.0,788.0
1059.0,하이스틸,3150.0,20.0,+0.64%,500.0,3130.0,3200.0,3105.0
1060.0,ARIRANG 미국S&P500(H),21060.0,20.0,+0.10%,0.0,21055.0,21080.0,21035.0
1061.0,남광토건,6420.0,270.0,-4.04%,5000.0,6610.0,6690.0,6400.0
1062.0,삼정펄프,25250.0,50.0,-0.20%,5000.0,25200.0,25400.0,25150.0
1063.0,KODEX 미국메타버스나스닥액티브,10395.0,60.0,+0.58%,0.0,10400.0,10400.0,10355.0
1064.0,한국종합기술,5740.0,60.0,-1.03%,500.0,5770.0,5800.0,5730.0
1065.0,대림B&Co,3765.0,25.0,-0.66%,1000.0,3795.0,3810.0,3695.0
1066.0,TIGER 경기방어,9195.0,115.0,-1.24%,0.0,9245.0,9245.0,9155.0
1067.0,KODEX 아시아달러채권ESG플러스액티브,53920.0,230.0,+0.43%,0.0,53775.0,53920.0,53765.0
1068.0,금비,62100.0,1000.0,-1.58%,5000.0,63000.0,63100.0,62100.0
1069.0,KC그린홀딩스,2765.0,55.0,-1.95%,500.0,2820.0,2940.0,2750.0
1070.0,KBSTAR 대형고배당10TR,19370.0,350.0,-1.77%,0.0,19665.0,19665.0,19265.0
1071.0,메리츠 KAP 통안채 3개월 ETN,51495.0,0.0,0.00%,0.0,51495.0,51495.0,51495.0
1072.0,부산산업,58200.0,600.0,+1.04%,5000.0,57100.0,60500.0,56900.0
1073.0,문배철강,2995.0,10.0,-0.33%,500.0,2980.0,3015.0,2965.0
1074.0,아모레G우,9520.0,230.0,-2.36%,500.0,9800.0,9800.0,9400.0
1075.0,STX그린로지스,8520.0,60.0,-0.70%,2500.0,8550.0,8650.0,8470.0
1076.0,히어로즈 CD금리액티브(합성),102995.0,20.0,+0.02%,0.0,102990.0,102995.0,102990.0
1077.0,씨아이테크,1217.0,17.0,+1.42%,500.0,1195.0,1249.0,1174.0
1078.0,KODEX 국채선물10년,65460.0,150.0,-0.23%,0.0,65555.0,65570.0,65335.0
1079.0,대우부품,1233.0,17.0,-1.36%,500.0,1250.0,1250.0,1233.0
1080.0,KBSTAR 중기우량회사채,105150.0,25.0,+0.02%,0.0,105150.0,105170.0,105080.0
1081.0,코오롱인더우,21900.0,0.0,0.00%,5000.0,21950.0,21950.0,21800.0
1082.0,사조씨푸드,3520.0,30.0,-0.85%,1000.0,3520.0,3575.0,3520.0
1083.0,TIGER 미국테크TOP10 INDXX(H),11515.0,0.0,0.00%,0.0,11525.0,11585.0,11500.0
1084.0,우성,19520.0,220.0,+1.14%,5000.0,19500.0,19600.0,19330.0
1085.0,KODEX 한국대만IT프리미어,22320.0,200.0,-0.89%,0.0,22740.0,22750.0,21490.0
1086.0,미래산업,1970.0,29.0,-1.45%,500.0,1996.0,1997.0,1961.0
1087.0,한세엠케이,1991.0,59.0,+3.05%,500.0,1932.0,2040.0,1932.0
1088.0,미래에셋증권우,4240.0,15.0,-0.35%,5000.0,4255.0,4370.0,4230.0
1089.0,ACE 미국30년국채선물레버리지(합성 H),6655.0,55.0,-0.82%,0.0,6665.0,6675.0,6620.0
1090.0,SK케미칼우,28100.0,200.0,-0.71%,5000.0,28350.0,28350.0,27950.0
1091.0,DSR제강,4125.0,10.0,-0.24%,500.0,4135.0,4170.0,4125.0
1092.0,미래에셋 레버리지 코스피200 선물 ETN,29680.0,545.0,-1.80%,0.0,29950.0,29950.0,29400.0
1093.0,동양피스톤,4495.0,35.0,-0.77%,500.0,4530.0,4530.0,4485.0
1094.0,IHQ,10760.0,0.0,0.00%,500.0,0.0,0.0,0.0
1095.0,WOORI 단기국공채액티브,51615.0,5.0,-0.01%,0.0,51625.0,51625.0,51615.0
1096.0,SJM,3755.0,110.0,+3.02%,500.0,3645.0,3775.0,3615.0
1097.0,하나 Solactive 2X US Tech Top 10 ETN(H),58570.0,600.0,+1.04%,0.0,58570.0,58570.0,58570.0
1098.0,KODEX 200IT TR,12695.0,100.0,-0.78%,0.0,12700.0,12705.0,12620.0
1099.0,성보화학,2915.0,5.0,+0.17%,500.0,2910.0,2920.0,2880.0
1100.0,KB 레버리지 나스닥 100 ETN,19440.0,95.0,+0.49%,0.0,19480.0,19480.0,19390.0
1101.0,키움 미국달러선물 ETN,11645.0,0.0,0.00%,0.0,11645.0,11645.0,11645.0
1102.0,대유에이텍,1233.0,23.0,+1.90%,500.0,1210.0,1261.0,1203.0
1103.0,KODEX 미국달러선물,12665.0,55.0,+0.44%,0.0,12650.0,12675.0,12635.0
1104.0,핸즈코퍼레이션,2610.0,30.0,-1.14%,500.0,2640.0,2650.0,2610.0
1105.0,신한 인버스 2X 코스닥 150 선물 ETN,5700.0,40.0,+0.71%,0.0,5705.0,5805.0,5675.0
1106.0,TIGER 미국나스닥100레버리지(합성),16985.0,210.0,+1.25%,0.0,16910.0,16985.0,16885.0
1107.0,HANARO 종합채권(AA-이상)액티브,106000.0,185.0,-0.17%,0.0,106110.0,106110.0,106000.0
1108.0,한익스프레스,4700.0,10.0,-0.21%,500.0,4750.0,4770.0,4690.0
1109.0,TIGER 미국나스닥100TR채권혼합Fn,11720.0,20.0,-0.17%,0.0,11740.0,11740.0,11710.0
1110.0,삼일씨엔에스,4415.0,10.0,+0.23%,1000.0,4405.0,4480.0,4360.0
1111.0,SJM홀딩스,3750.0,40.0,+1.08%,500.0,3705.0,3775.0,3680.0
1112.0,KB 레버리지 S&P 500 선물 ETN(H),13960.0,55.0,+0.40%,0.0,13990.0,13990.0,13930.0
1113.0,KODEX Fn Top10동일가중,8050.0,100.0,-1.23%,0.0,8095.0,8095.0,8010.0
1114.0,TIGER 인도니프티50레버리지(합성),35530.0,30.0,+0.08%,0.0,36205.0,36205.0,35500.0
1115.0,한화솔루션우,21500.0,50.0,-0.23%,5000.0,21100.0,21800.0,21100.0
1116.0,모나미,2920.0,5.0,-0.17%,1000.0,2925.0,2945.0,2900.0
1117.0,히어로즈 26-09 회사채(AA-이상)액티브,51545.0,5.0,-0.01%,0.0,51580.0,51585.0,51530.0
1118.0,TIGER 미국S&P500레버리지(합성 H),36735.0,155.0,+0.42%,0.0,36750.0,36785.0,36655.0
1119.0,KBSTAR KP달러채권액티브,52745.0,220.0,+0.42%,0.0,52690.0,52745.0,52685.0
1120.0,세원이앤씨,1270.0,0.0,0.00%,500.0,0.0,0.0,0.0
1121.0,인디에프,729.0,3.0,-0.41%,500.0,734.0,740.0,727.0
1122.0,TIGER 코스닥150 레버리지,14105.0,70.0,-0.49%,0.0,14265.0,14300.0,13830.0
1123.0,메리츠 레버리지 미국채30년 ETN(H),5420.0,65.0,-1.19%,0.0,5410.0,5430.0,5395.0
1124.0,신한 레버리지 S&P500 선물 ETN,27005.0,180.0,+0.67%,0.0,27010.0,27015.0,26995.0
1125.0,선도전기,3000.0,0.0,0.00%,500.0,0.0,0.0,0.0
1126.0,ACE 단기채권알파액티브,105880.0,25.0,+0.02%,0.0,105860.0,105880.0,105860.0
1127.0,KODEX 유럽탄소배출권선물ICE(H),9165.0,290.0,+3.27%,0.0,9155.0,9165.0,9155.0
1128.0,TIGER 우선주,12500.0,160.0,-1.26%,0.0,12655.0,12655.0,12460.0
1129.0,시디즈,26700.0,0.0,0.00%,500.0,26700.0,26900.0,26650.0
1130.0,롯데칠성우,68500.0,100.0,+0.15%,500.0,68400.0,68900.0,68200.0
1131.0,미래에셋 0.5X 코스닥150 선물 ETN,10610.0,0.0,0.00%,0.0,10610.0,10610.0,10610.0
1132.0,유니드비티플러스,4990.0,70.0,-1.38%,1000.0,5000.0,5050.0,4945.0
1133.0,우진플라임,2645.0,25.0,-0.94%,500.0,2700.0,2725.0,2560.0
1134.0,현대건설우,50100.0,800.0,-1.57%,5000.0,50900.0,50900.0,50000.0
1135.0,영흥,520.0,5.0,-0.95%,500.0,528.0,528.0,510.0
1136.0,TIGER 일본반도체FACTSET,15250.0,70.0,+0.46%,0.0,15180.0,15280.0,14965.0
1137.0,HANARO e커머스,10425.0,145.0,-1.37%,0.0,10460.0,10480.0,10425.0
1138.0,미래에셋 0.5X 코스피200 선물 ETN,10355.0,0.0,0.00%,0.0,10355.0,10355.0,10355.0
1139.0,KODEX 차이나H,14140.0,105.0,-0.74%,0.0,14190.0,14240.0,14100.0
1140.0,DL이앤씨2우(전환),24250.0,450.0,+1.89%,5000.0,23800.0,24700.0,23700.0
1141.0,ACE 인도네시아MSCI(합성),10875.0,40.0,+0.37%,0.0,10920.0,10920.0,10790.0
1142.0,티웨이홀딩스,457.0,7.0,-1.51%,500.0,468.0,468.0,455.0
1143.0,한창제지,851.0,1.0,-0.12%,500.0,843.0,872.0,841.0
1144.0,메타랩스,2020.0,39.0,+1.97%,2500.0,1993.0,2070.0,1969.0
1145.0,에쓰씨엔지니어링,1531.0,39.0,-2.48%,500.0,1580.0,1580.0,1521.0
1146.0,케이탑리츠,1044.0,4.0,+0.38%,1000.0,1031.0,1066.0,1026.0
1147.0,신한 인버스 2X WTI원유 선물 ETN(H),79.0,2.0,-2.47%,0.0,78.0,79.0,77.0
1148.0,삼성 미국 대형 성장주 ETN,24955.0,0.0,0.00%,0.0,24955.0,24955.0,24955.0
1149.0,HANARO 32-10 국고채액티브,53380.0,160.0,-0.30%,0.0,53430.0,53465.0,53240.0
1150.0,계양전기,1773.0,11.0,-0.62%,500.0,1780.0,1790.0,1768.0
1151.0,진양화학,3050.0,20.0,+0.66%,500.0,3030.0,3075.0,2985.0
1152.0,솔루스첨단소재1우,2850.0,15.0,-0.52%,100.0,2885.0,2890.0,2850.0
1153.0,TIGER 지주회사,10685.0,105.0,-0.97%,0.0,10740.0,10790.0,10665.0
1154.0,WOORI 반도체밸류체인액티브,10895.0,235.0,-2.11%,0.0,10950.0,10950.0,10870.0
1155.0,유엔젤,3630.0,235.0,-6.08%,500.0,4180.0,4180.0,3625.0
1156.0,세우글로벌,1664.0,27.0,+1.65%,500.0,1637.0,1700.0,1630.0
1157.0,영화금속,921.0,2.0,-0.22%,500.0,923.0,936.0,911.0
1158.0,에이엔피,1044.0,16.0,-1.51%,500.0,1060.0,1060.0,1031.0
1159.0,TIGER 미국배당+3%프리미엄다우존스,10785.0,60.0,+0.56%,0.0,10740.0,10790.0,10740.0
1160.0,미래에셋 홍콩H 선물 ETN(H),9370.0,125.0,-1.32%,0.0,9420.0,9430.0,9335.0
1161.0,일진디스플,908.0,8.0,-0.87%,500.0,902.0,919.0,900.0
1162.0,KODEX 미국채10년선물,11095.0,15.0,+0.14%,0.0,11150.0,11150.0,11065.0
1163.0,TIGER 글로벌클라우드컴퓨팅INDXX,10390.0,95.0,+0.92%,0.0,10380.0,10390.0,10335.0
1164.0,MH에탄올,6290.0,70.0,-1.10%,500.0,6360.0,6360.0,6230.0
1165.0,KB 레버리지 KRX 2차전지 K-뉴딜 ETN,4200.0,100.0,+2.44%,0.0,4240.0,4240.0,4060.0
